user_id,plan_id,purchase_type,purchased_at,amount
u0011013,6-months,sale,2019-06-24 15:10:54.000000,12.06
u0014748,6-months,sale,2019-06-22 00:46:47.000000,12.92
u0022348,1-month,sale,2019-10-23 00:07:59.000000,4.37
u0002741,1-month,sale,2019-06-15 17:50:54.000000,3.41
u0003748,6-months,sale,2019-06-27 19:49:58.000000,12.83
u0014182,1-month,sale,2019-06-16 16:46:08.000000,3.41
u0004071,6-months,sale,2019-06-27 20:07:11.000000,12.83
u0009133,6-months,sale,2019-06-15 13:40:15.000000,12.92
u0013656,12-months,sale,2019-06-20 01:17:32.000000,25.82
u0010272,6-months,sale,2019-06-19 23:15:20.000000,13.02
u0025836,12-months,sale,2019-08-15 14:35:30.000000,19.86
u0020594,6-months,sale,2019-06-14 07:22:26.000000,12.95
u0017209,1-month,sale,2019-06-07 16:03:45.000000,3.42
u0002531,6-months,sale,2019-06-30 17:44:52.000000,12.92
u0014720,6-months,sale,2019-06-17 07:24:33.000000,11.96
u0020254,1-month,sale,2019-06-11 15:24:14.000000,3.41
u0008540,1-month,sale,2019-06-28 15:46:13.000000,4.27
u0026835,1-month,sale,2019-06-11 11:39:47.000000,5.52
u0011077,1-month,sale,2019-07-26 04:39:16.000000,4.36
u0020314,6-months,sale,2019-06-21 03:34:20.000000,20.78
u0011618,12-months,sale,2019-08-25 22:18:55.000000,26.36
u0028437,1-month,sale,2019-06-07 16:07:01.000000,3.42
u0023413,1-month,sale,2019-07-21 15:26:16.000000,4.33
u0009111,1-month,sale,2019-06-22 04:38:12.000000,4.3
u0007640,12-months,sale,2019-06-07 13:13:23.000000,23.93
u0020438,6-months,sale,2019-07-04 20:35:31.000000,12.93
u0003869,1-month,sale,2019-06-09 13:48:12.000000,3.92
u0004002,6-months,sale,2019-06-24 02:39:57.000000,12.81
u0008171,12-months,sale,2019-06-13 22:58:34.000000,25.86
u0011621,6-months,sale,2019-06-29 13:49:45.000000,12.47
u0005169,12-months,sale,2019-06-20 00:33:48.000000,25.82
u0011033,6-months,sale,2019-06-27 06:50:38.000000,12.83
u0009122,12-months,sale,2019-08-04 16:01:25.000000,23.56
u0019334,12-months,sale,2019-12-01 16:27:51.000000,25.5
u0005832,12-months,sale,2019-06-24 17:15:12.000000,25.62
u0024537,12-months,sale,2019-06-21 02:18:02.000000,25.79
u0011703,1-month,sale,2019-06-18 15:45:01.000000,3.39
u0002515,1-month,sale,2019-06-30 17:44:31.000000,4.3
u0013520,6-months,sale,2019-06-24 05:43:45.000000,12.81
u0026767,12-months,sale,2019-07-14 08:58:09.000000,24.12
u0007740,1-month,sale,2019-06-23 15:19:37.000000,3.41
u0003917,1-month,sale,2019-06-12 17:42:34.000000,3.98
u0002710,6-months,sale,2019-06-09 03:57:25.000000,18.09
u0012126,6-months,sale,2019-06-19 16:40:03.000000,13.02
u0028413,1-month,sale,2019-06-23 01:00:43.000000,4.3
u0022798,12-months,sale,2019-11-30 13:30:59.000000,22.99
u0020251,6-months,sale,2019-06-17 07:24:27.000000,14.87
u0011089,1-month,sale,2019-07-05 18:21:50.000000,4.31
u0023122,6-months,trial,2019-06-12 20:56:23.000000,
u0017612,6-months,trial,2019-06-07 23:24:54.000000,
u0025707,6-months,trial,2019-06-13 15:37:24.000000,
u0022502,6-months,trial,2019-06-14 18:38:27.000000,
u0001181,6-months,trial,2019-06-10 00:45:22.000000,
u0009665,6-months,trial,2019-06-17 23:49:03.000000,
u0011352,6-months,trial,2019-06-24 09:54:19.000000,
u0006170,6-months,trial,2019-06-21 23:01:02.000000,
u0002333,1-month,sale,2019-06-20 08:44:44.000000,3.4
u0001201,6-months,sale,2019-07-26 15:20:46.000000,14.58
u0003500,12-months,sale,2019-06-23 01:04:52.000000,25.85
u0015068,6-months,sale,2019-06-24 12:38:42.000000,12.81
u0019450,1-month,sale,2019-06-16 14:29:30.000000,4.3
u0025038,1-month,sale,2019-06-15 20:27:09.000000,4.3
u0008649,1-month,sale,2019-06-18 06:32:17.000000,4.34
u0006249,1-month,sale,2019-06-26 17:10:16.000000,4.28
u0026461,6-months,sale,2019-06-15 08:34:05.000000,11.6
u0006208,1-month,sale,2019-06-17 04:21:20.000000,4.32
u0009265,12-months,sale,2019-06-15 15:34:55.000000,25.85
u0011284,12-months,sale,2019-06-17 20:19:44.000000,25.98
u0023372,6-months,sale,2019-06-16 01:12:29.000000,14.95
u0025047,1-month,sale,2019-06-15 00:52:56.000000,5.96
u0001548,1-month,sale,2019-08-26 00:01:05.000000,4.37
u0008323,12-months,sale,2019-06-16 07:18:54.000000,25.85
u0002354,12-months,sale,2019-08-10 14:19:53.000000,26.24
u0025402,12-months,sale,2019-07-01 10:51:22.000000,26.98
u0002687,6-months,sale,2019-06-20 23:37:55.000000,12.9
u0014452,12-months,sale,2019-06-11 20:48:22.000000,20.48
u0016870,1-month,sale,2019-06-17 04:10:54.000000,4.32
u0022188,1-month,sale,2019-06-15 18:37:25.000000,4.3
u0009590,1-month,sale,2019-07-14 13:58:05.000000,3.92
u0019013,12-months,sale,2019-10-13 06:32:21.000000,21.32
u0019618,6-months,sale,2019-07-18 16:09:01.000000,13.01
u0021327,1-month,sale,2019-06-17 23:35:56.000000,4.32
u0025311,12-months,sale,2019-06-13 10:39:54.000000,40.41
u0002612,6-months,sale,2019-06-17 00:48:51.000000,12.99
u0001489,1-month,sale,2019-08-04 09:48:18.000000,3.89
u0027510,12-months,sale,2019-06-23 04:10:35.000000,25.85
u0020728,1-month,sale,2019-06-20 16:06:35.000000,3.89
u0021409,1-month,sale,2019-06-16 04:56:12.000000,4.63
u0003240,1-month,sale,2019-12-08 19:07:32.000000,4.38
u0002580,12-months,sale,2019-06-08 08:52:00.000000,25.85
u0019560,6-months,sale,2019-06-18 13:38:45.000000,13.04
u0003568,1-month,sale,2019-06-18 18:12:57.000000,3.39
u0024406,12-months,sale,2019-06-24 02:50:03.000000,25.62
u0006791,6-months,sale,2019-06-26 02:58:21.000000,12.84
u0012716,1-month,sale,2019-07-08 16:44:00.000000,3.95
u0026400,6-months,sale,2019-06-23 18:23:19.000000,12.06
u0001133,6-months,sale,2019-07-23 09:12:03.000000,21.42
u0000294,6-months,trial,2019-06-13 20:05:04.000000,
u0019517,6-months,trial,2019-06-22 19:03:21.000000,
u0010468,6-months,trial,2019-06-21 00:36:35.000000,
u0000607,6-months,trial,2019-06-13 17:14:52.000000,
u0011152,6-months,trial,2019-06-23 20:33:35.000000,
u0022515,6-months,trial,2019-06-16 13:15:44.000000,
u0008604,6-months,trial,2019-06-15 22:18:31.000000,
u0026404,6-months,trial,2019-06-17 15:15:16.000000,
u0015187,6-months,trial,2019-06-16 00:19:10.000000,
u0015068,6-months,trial,2019-06-17 12:38:42.000000,
u0023574,6-months,trial,2019-06-10 03:42:18.000000,
u0015771,6-months,trial,2019-06-18 02:59:01.000000,
u0004572,6-months,trial,2019-06-11 16:59:49.000000,
u0023689,6-months,trial,2019-06-11 01:04:56.000000,
u0009568,6-months,trial,2019-06-19 21:05:28.000000,
u0027515,6-months,trial,2019-06-24 01:27:16.000000,
u0024662,6-months,trial,2019-06-21 13:41:32.000000,
u0028666,6-months,trial,2019-06-18 19:04:14.000000,
u0006465,6-months,trial,2019-06-21 14:41:15.000000,
u0004230,6-months,trial,2019-06-19 20:38:40.000000,
u0025580,6-months,trial,2019-06-11 15:32:42.000000,
u0021079,6-months,trial,2019-06-10 22:45:38.000000,
u0009482,6-months,trial,2019-06-21 01:28:57.000000,
u0024789,6-months,trial,2019-06-23 14:44:43.000000,
u0005187,6-months,trial,2019-06-21 00:45:46.000000,
u0017332,6-months,trial,2019-06-13 01:59:00.000000,
u0024014,6-months,trial,2019-06-09 01:22:06.000000,
u0014073,6-months,trial,2019-06-19 22:55:44.000000,
u0006502,6-months,trial,2019-06-09 16:24:34.000000,
u0000442,6-months,trial,2019-06-13 09:36:52.000000,
u0010769,6-months,trial,2019-06-18 07:36:14.000000,
u0027240,6-months,trial,2019-06-06 15:50:33.000000,
u0010753,6-months,trial,2019-06-15 16:07:50.000000,
u0000703,6-months,trial,2019-06-18 17:09:27.000000,
u0009860,6-months,trial,2019-06-24 01:27:35.000000,
u0009903,6-months,trial,2019-06-11 09:13:17.000000,
u0012086,6-months,trial,2019-06-24 13:37:45.000000,
u0009133,6-months,trial,2019-06-07 03:25:57.000000,
u0010272,6-months,trial,2019-06-11 01:22:03.000000,
u0024859,6-months,trial,2019-06-14 00:25:38.000000,
u0017185,6-months,trial,2019-06-22 08:22:18.000000,
u0000666,6-months,trial,2019-06-16 18:38:11.000000,
u0016056,6-months,trial,2019-06-06 20:12:05.000000,
u0017136,6-months,trial,2019-06-23 15:55:21.000000,
u0004391,6-months,trial,2019-06-07 20:35:29.000000,
u0027243,6-months,trial,2019-06-07 09:29:11.000000,
u0017930,6-months,trial,2019-06-17 15:11:56.000000,
u0020438,6-months,trial,2019-06-19 01:12:27.000000,
u0019809,6-months,trial,2019-06-20 19:50:13.000000,
u0007765,6-months,trial,2019-06-09 14:42:24.000000,
u0022339,6-months,trial,2019-06-10 13:55:07.000000,
u0017590,6-months,trial,2019-06-22 17:06:33.000000,
u0008845,6-months,trial,2019-06-23 14:24:45.000000,
u0014207,6-months,trial,2019-06-19 16:51:58.000000,
u0017412,6-months,trial,2019-06-06 23:37:36.000000,
u0007093,6-months,trial,2019-06-07 12:27:15.000000,
u0025174,6-months,trial,2019-06-16 01:54:17.000000,
u0013896,6-months,trial,2019-06-13 23:38:31.000000,
u0015023,6-months,trial,2019-06-09 01:39:31.000000,
u0004845,6-months,trial,2019-06-10 13:09:15.000000,
u0001001,6-months,trial,2019-06-17 14:58:26.000000,
u0028769,6-months,trial,2019-06-15 11:48:14.000000,
u0001427,6-months,trial,2019-06-15 06:42:09.000000,
u0015633,6-months,trial,2019-06-22 07:48:32.000000,
u0025026,6-months,trial,2019-06-23 16:02:17.000000,
u0012294,6-months,trial,2019-06-21 23:34:18.000000,
u0014650,6-months,trial,2019-06-17 17:23:49.000000,
u0019840,6-months,trial,2019-06-10 23:19:56.000000,
u0003748,6-months,trial,2019-06-20 19:49:58.000000,
u0007761,6-months,trial,2019-06-09 04:42:55.000000,
u0001254,6-months,trial,2019-06-13 22:04:58.000000,
u0014334,6-months,trial,2019-06-09 18:34:19.000000,
u0005029,6-months,trial,2019-06-23 05:44:05.000000,
u0014977,6-months,trial,2019-06-20 02:56:01.000000,
u0026776,6-months,trial,2019-06-24 07:52:14.000000,
u0028002,6-months,trial,2019-06-14 16:54:57.000000,
u0005267,6-months,trial,2019-06-08 07:23:39.000000,
u0016376,6-months,trial,2019-06-07 01:43:10.000000,
u0027759,6-months,trial,2019-06-11 17:19:16.000000,
u0011033,6-months,trial,2019-06-20 06:50:38.000000,
u0006320,6-months,trial,2019-06-17 00:14:10.000000,
u0011692,6-months,trial,2019-06-16 22:18:02.000000,
u0016378,6-months,trial,2019-06-10 23:13:25.000000,
u0021508,6-months,trial,2019-06-15 14:40:17.000000,
u0001574,6-months,trial,2019-06-14 00:01:24.000000,
u0027076,6-months,trial,2019-06-10 07:00:55.000000,
u0016631,6-months,trial,2019-06-11 12:00:11.000000,
u0012939,6-months,trial,2019-06-16 21:49:12.000000,
u0012890,6-months,trial,2019-06-08 19:19:06.000000,
u0001803,6-months,trial,2019-06-18 03:44:41.000000,
u0018340,6-months,trial,2019-06-11 00:50:45.000000,
u0012716,6-months,trial,2019-06-19 17:40:21.000000,
u0025790,6-months,trial,2019-06-19 20:38:50.000000,
u0027592,6-months,trial,2019-06-21 08:32:00.000000,
u0016576,6-months,sale,2019-06-27 13:59:45.000000,12.83
u0005269,12-months,sale,2019-11-14 22:21:18.000000,33.68
u0024043,12-months,sale,2019-10-04 06:00:18.000000,26.59
u0027046,6-months,sale,2019-06-22 00:40:01.000000,12.92
u0022977,1-month,sale,2019-06-23 17:36:07.000000,4.3
u0016613,12-months,sale,2019-06-23 19:38:12.000000,25.85
u0010920,1-month,sale,2019-06-23 18:44:10.000000,4.3
u0002011,1-month,sale,2019-07-03 21:07:22.000000,4.3
u0001944,1-month,sale,2019-06-17 11:47:56.000000,4.32
u0001427,6-months,sale,2019-06-22 06:42:09.000000,12.92
u0004477,1-month,sale,2019-06-16 15:52:29.000000,3.89
u0013467,1-month,sale,2019-06-12 19:08:00.000000,3.42
u0025026,6-months,sale,2019-06-30 16:02:17.000000,11.6
u0018750,12-months,sale,2019-10-11 19:05:48.000000,26.43
u0009025,12-months,sale,2019-06-11 22:37:23.000000,25.79
u0009762,12-months,sale,2019-06-17 07:11:15.000000,24.32
u0001771,6-months,sale,2019-06-23 13:42:44.000000,12.92
u0026961,1-month,sale,2019-06-19 21:08:54.000000,4.33
u0000333,6-months,sale,2019-06-14 00:51:41.000000,12.95
u0009827,1-month,sale,2019-06-09 10:28:18.000000,4.3
u0021861,12-months,sale,2019-06-23 17:01:42.000000,24.32
u0004574,6-months,sale,2019-06-19 01:33:57.000000,13.02
u0005639,6-months,sale,2019-06-17 08:28:47.000000,12.99
u0010832,1-month,sale,2019-06-08 09:29:51.000000,4.3
u0012898,1-month,sale,2019-06-10 02:28:19.000000,4.53
u0013476,1-month,sale,2019-07-08 20:53:47.000000,3.39
u0004497,1-month,sale,2019-06-19 04:49:56.000000,3.92
u0019204,1-month,sale,2019-06-24 02:51:23.000000,4.26
u0019200,1-month,sale,2019-07-05 17:29:15.000000,4.05
u0007624,12-months,sale,2019-07-07 00:38:24.000000,26.02
u0000342,1-month,sale,2019-06-07 16:50:51.000000,4.31
u0007588,1-month,sale,2019-06-18 01:29:06.000000,4.34
u0010762,6-months,sale,2019-07-01 22:12:27.000000,18.0
u0000950,1-month,sale,2019-06-15 06:45:13.000000,4.3
u0025594,1-month,sale,2019-06-18 14:08:42.000000,4.34
u0023638,12-months,sale,2019-08-17 14:01:34.000000,22.62
u0024020,6-months,sale,2019-06-17 00:06:57.000000,12.99
u0023046,12-months,sale,2019-07-07 19:26:40.000000,20.28
u0021824,1-month,sale,2019-06-18 03:27:47.000000,4.34
u0006482,1-month,sale,2019-06-24 13:46:04.000000,3.95
u0007477,1-month,sale,2019-06-17 22:11:27.000000,4.32
u0026779,1-month,sale,2019-06-18 05:04:18.000000,4.34
u0027627,6-months,sale,2019-07-16 17:33:42.000000,18.2
u0000940,6-months,sale,2019-06-22 07:57:37.000000,12.92
u0021128,1-month,sale,2019-06-21 23:16:38.000000,4.29
u0014086,1-month,sale,2019-06-22 09:59:20.000000,4.3
u0007612,12-months,sale,2019-06-22 02:44:13.000000,25.85
u0021250,6-months,sale,2019-06-23 19:21:33.000000,12.92
u0023654,12-months,sale,2019-06-28 03:27:18.000000,25.65
u0005698,12-months,sale,2019-07-02 21:25:36.000000,24.32
u0023666,1-month,sale,2019-06-07 18:58:21.000000,4.31
u0028598,1-month,sale,2019-07-11 19:23:31.000000,4.3
u0024074,1-month,sale,2019-06-25 17:13:00.000000,3.89
u0025604,1-month,sale,2019-06-15 21:22:04.000000,4.05
u0028046,12-months,sale,2019-06-21 14:12:33.000000,20.4
u0012966,1-month,sale,2019-06-21 11:57:25.000000,4.29
u0013011,1-month,sale,2019-06-10 14:19:01.000000,4.3
u0009680,6-months,trial,2019-06-20 14:38:09.000000,
u0019715,6-months,trial,2019-06-18 18:45:43.000000,
u0004803,6-months,trial,2019-06-08 10:11:32.000000,
u0019063,6-months,trial,2019-06-23 14:14:53.000000,
u0016912,6-months,trial,2019-06-22 06:39:23.000000,
u0016981,6-months,trial,2019-06-15 08:31:38.000000,
u0012902,6-months,trial,2019-06-10 21:10:18.000000,
u0002032,6-months,trial,2019-06-21 21:14:02.000000,
u0018800,6-months,trial,2019-06-11 19:47:13.000000,
u0016626,6-months,trial,2019-06-10 17:33:31.000000,
u0018976,6-months,trial,2019-06-10 00:30:12.000000,
u0028601,6-months,trial,2019-06-08 18:43:52.000000,
u0019594,6-months,trial,2019-06-17 08:52:32.000000,
u0020716,6-months,trial,2019-06-18 11:13:56.000000,
u0003469,6-months,trial,2019-06-07 19:26:25.000000,
u0013449,6-months,trial,2019-06-08 08:36:22.000000,
u0019670,6-months,trial,2019-06-11 15:33:32.000000,
u0027952,6-months,trial,2019-06-23 00:45:13.000000,
u0003294,6-months,trial,2019-06-20 19:19:37.000000,
u0024020,6-months,trial,2019-06-10 00:06:57.000000,
u0019560,6-months,trial,2019-06-11 13:38:45.000000,
u0008551,6-months,trial,2019-06-22 19:17:49.000000,
u0007689,6-months,trial,2019-06-15 12:38:50.000000,
u0015558,6-months,trial,2019-06-18 03:24:31.000000,
u0008266,6-months,trial,2019-06-15 15:30:44.000000,
u0006791,6-months,trial,2019-06-19 02:58:21.000000,
u0021468,6-months,trial,2019-06-09 12:16:59.000000,
u0018455,6-months,trial,2019-06-08 19:37:19.000000,
u0005356,6-months,trial,2019-06-22 01:22:50.000000,
u0003449,6-months,trial,2019-06-22 05:06:14.000000,
u0025698,6-months,trial,2019-06-11 22:39:52.000000,
u0001643,6-months,trial,2019-06-17 19:42:28.000000,
u0008770,6-months,trial,2019-06-10 09:45:09.000000,
u0009879,6-months,trial,2019-06-08 01:26:03.000000,
u0027790,6-months,trial,2019-06-16 15:12:00.000000,
u0004071,6-months,trial,2019-06-20 20:07:11.000000,
u0011051,6-months,trial,2019-06-23 01:25:03.000000,
u0014720,6-months,trial,2019-06-10 07:24:33.000000,
u0002810,6-months,trial,2019-06-12 17:41:41.000000,
u0006114,6-months,trial,2019-06-18 21:23:29.000000,
u0017609,6-months,trial,2019-06-07 16:15:35.000000,
u0003035,6-months,trial,2019-06-06 23:17:29.000000,
u0009427,6-months,trial,2019-06-18 02:05:38.000000,
u0021741,6-months,trial,2019-06-12 06:06:05.000000,
u0017924,6-months,trial,2019-06-16 14:14:00.000000,
u0016726,6-months,trial,2019-06-20 16:51:45.000000,
u0001673,6-months,trial,2019-06-19 13:08:06.000000,
u0012762,6-months,trial,2019-06-08 15:18:44.000000,
u0024225,6-months,trial,2019-06-11 00:22:58.000000,
u0013962,6-months,trial,2019-06-24 12:58:34.000000,
u0023489,6-months,trial,2019-06-19 08:32:27.000000,
u0020217,6-months,trial,2019-06-22 19:47:30.000000,
u0005015,6-months,trial,2019-06-21 02:58:02.000000,
u0005959,6-months,trial,2019-06-13 18:29:18.000000,
u0002687,6-months,trial,2019-06-13 23:37:55.000000,
u0026479,6-months,trial,2019-06-18 16:08:13.000000,
u0002612,6-months,trial,2019-06-10 00:48:51.000000,
u0005724,6-months,trial,2019-06-15 11:30:49.000000,
u0010751,6-months,trial,2019-06-15 11:28:11.000000,
u0004585,6-months,trial,2019-06-13 23:16:22.000000,
u0023541,6-months,trial,2019-06-23 07:41:02.000000,
u0025283,6-months,trial,2019-06-22 23:03:21.000000,
u0023241,6-months,trial,2019-06-23 13:20:29.000000,
u0003915,6-months,trial,2019-06-18 07:33:38.000000,
u0000821,6-months,trial,2019-06-07 16:59:29.000000,
u0010818,6-months,trial,2019-06-24 03:41:28.000000,
u0020678,6-months,sale,2019-06-19 02:19:53.000000,13.02
u0010516,1-month,sale,2019-06-18 22:07:07.000000,4.34
u0018917,1-month,sale,2019-07-06 21:21:16.000000,4.33
u0010499,1-month,sale,2019-06-16 17:57:00.000000,4.3
u0003648,6-months,sale,2019-06-16 07:42:31.000000,12.16
u0003505,6-months,sale,2019-06-30 07:15:14.000000,12.92
u0016423,6-months,sale,2019-06-25 11:00:17.000000,12.81
u0014448,12-months,sale,2019-06-10 06:35:51.000000,25.83
u0009557,3-months,sale,2019-07-03 00:29:33.000000,8.4
u0006973,1-month,sale,2019-06-14 08:01:35.000000,4.31
u0013311,6-months,sale,2019-07-01 06:27:02.000000,14.99
u0010634,12-months,sale,2019-06-20 19:23:52.000000,25.82
u0025149,6-months,sale,2019-06-18 23:54:46.000000,13.04
u0027449,12-months,sale,2019-06-14 00:27:08.000000,25.91
u0022466,1-month,sale,2019-06-23 16:27:00.000000,4.3
u0022125,1-month,sale,2019-06-25 12:10:30.000000,3.39
u0012671,6-months,sale,2019-12-11 10:57:48.000000,21.03
u0019616,1-month,sale,2019-06-20 20:53:24.000000,3.89
u0019461,12-months,sale,2019-06-12 11:47:02.000000,24.32
u0006271,12-months,sale,2019-06-08 14:50:44.000000,25.85
u0018820,1-month,sale,2019-08-06 05:15:17.000000,4.34
u0018431,12-months,sale,2019-06-18 08:30:21.000000,26.09
u0001254,1-month,sale,2019-06-20 22:44:10.000000,4.3
u0019067,12-months,sale,2019-10-03 21:03:16.000000,26.65
u0009623,1-month,sale,2019-07-31 14:29:09.000000,4.05
u0014334,6-months,sale,2019-06-16 18:34:19.000000,11.96
u0008619,6-months,sale,2019-06-16 18:09:14.000000,18.09
u0018982,1-month,sale,2019-07-16 22:46:53.000000,4.33
u0028124,1-month,sale,2019-06-16 19:46:28.000000,3.41
u0013348,12-months,sale,2019-10-04 14:28:32.000000,33.68
u0010228,1-month,sale,2019-10-27 17:23:31.000000,4.4
u0003842,12-months,sale,2019-08-04 16:23:06.000000,25.41
u0021757,6-months,sale,2019-10-20 05:14:35.000000,13.2
u0027392,1-month,sale,2019-07-08 20:53:47.000000,3.39
u0013562,1-month,sale,2019-06-23 01:25:12.000000,4.3
u0005872,1-month,sale,2019-06-19 19:58:40.000000,3.41
u0017248,6-months,sale,2019-06-22 12:26:02.000000,12.92
u0027854,12-months,sale,2019-06-22 15:51:52.000000,25.85
u0019813,6-months,sale,2019-06-13 22:04:51.000000,12.92
u0012869,1-month,sale,2019-06-09 02:08:30.000000,4.53
u0013661,6-months,sale,2019-06-27 22:14:54.000000,11.96
u0006533,1-month,sale,2019-06-14 08:23:35.000000,4.31
u0003949,12-months,sale,2019-06-15 10:37:37.000000,26.92
u0004059,6-months,sale,2019-06-27 05:07:46.000000,12.83
u0016844,1-month,sale,2019-06-21 08:50:22.000000,3.89
u0025736,6-months,sale,2019-06-17 17:49:07.000000,11.59
u0009199,1-month,sale,2019-06-17 04:51:55.000000,4.32
u0014162,12-months,sale,2019-06-16 11:35:21.000000,23.35
u0023460,1-month,sale,2019-06-14 09:35:42.000000,4.31
u0026928,1-month,sale,2019-06-23 22:14:14.000000,4.3
u0023734,1-month,sale,2019-06-14 18:30:49.000000,4.31
u0024913,12-months,sale,2019-06-22 16:30:55.000000,25.85
u0002431,6-months,sale,2019-06-25 02:23:37.000000,14.88
u0005125,12-months,sale,2019-11-29 09:38:21.000000,23.37
u0019390,1-month,sale,2019-06-10 22:54:48.000000,4.3
u0007703,12-months,sale,2019-11-02 17:33:17.000000,26.42
u0011066,12-months,sale,2019-06-06 20:00:00.000000,25.91
u0019754,1-month,sale,2019-06-18 03:51:51.000000,4.34
u0019769,1-month,sale,2019-08-31 17:48:25.000000,4.61
u0023457,6-months,sale,2019-06-21 03:15:58.000000,12.89
u0016738,1-month,sale,2019-06-22 21:26:02.000000,4.3
u0002756,1-month,sale,2019-06-09 13:54:19.000000,4.3
u0017840,6-months,sale,2019-06-27 20:56:26.000000,12.83
u0017185,6-months,sale,2019-06-29 08:22:18.000000,12.92
u0002068,6-months,sale,2019-06-20 17:30:37.000000,18.07
u0019728,lifetime,sale,2019-06-12 15:53:46.000000,98.26
u0024843,1-month,sale,2019-10-06 02:20:12.000000,4.4
u0004023,1-month,sale,2019-06-18 05:18:40.000000,4.34
u0022418,1-month,sale,2019-06-24 00:47:39.000000,4.26
u0021780,1-month,sale,2019-06-18 19:54:10.000000,4.34
u0022889,1-month,sale,2019-06-16 15:57:59.000000,4.3
u0002814,1-month,sale,2019-06-14 00:39:37.000000,4.31
u0003930,1-month,sale,2019-06-14 07:04:21.000000,4.31
u0008448,1-month,sale,2019-06-23 08:25:00.000000,4.3
u0028593,1-month,sale,2019-07-01 16:11:00.000000,3.98
u0002455,1-month,sale,2019-06-19 14:05:07.000000,4.33
u0024837,1-month,sale,2019-06-11 15:45:00.000000,4.05
u0002413,12-months,sale,2019-08-03 04:33:33.000000,25.41
u0021634,1-month,sale,2019-06-15 23:30:45.000000,4.3
u0013672,6-months,sale,2019-06-29 10:09:34.000000,12.92
u0016195,1-month,sale,2019-06-08 10:21:32.000000,3.41
u0024934,1-month,sale,2019-06-07 19:09:48.000000,4.31
u0028421,1-month,sale,2019-08-02 22:12:18.000000,4.37
u0028571,6-months,sale,2019-06-27 10:56:46.000000,12.06
u0016088,1-month,sale,2019-06-09 11:26:47.000000,3.41
u0019726,1-month,sale,2019-07-10 23:26:08.000000,4.33
u0027273,6-months,sale,2019-06-28 08:13:04.000000,12.82
u0009390,1-month,sale,2019-06-18 23:35:10.000000,4.34
u0020217,6-months,sale,2019-06-29 19:47:30.000000,12.92
u0016196,1-month,sale,2019-06-09 15:41:13.000000,4.3
u0017395,1-month,sale,2019-06-23 05:20:46.000000,4.01
u0017383,1-month,sale,2019-06-21 00:19:33.000000,4.29
u0011541,6-months,trial,2019-06-14 17:10:41.000000,
u0017576,6-months,trial,2019-06-20 08:18:47.000000,
u0022645,6-months,trial,2019-06-14 16:28:12.000000,
u0024267,6-months,trial,2019-06-18 04:08:12.000000,
u0006057,6-months,trial,2019-06-16 00:29:36.000000,
u0026009,6-months,trial,2019-06-15 23:13:27.000000,
u0016483,6-months,trial,2019-06-10 11:33:06.000000,
u0023126,6-months,trial,2019-06-13 15:37:24.000000,
u0015720,6-months,trial,2019-06-17 21:29:38.000000,
u0000201,6-months,trial,2019-06-08 21:25:06.000000,
u0017657,6-months,trial,2019-06-13 07:14:17.000000,
u0020120,6-months,trial,2019-06-09 22:23:16.000000,
u0006076,6-months,trial,2019-06-16 21:59:15.000000,
u0011309,6-months,trial,2019-06-17 10:14:12.000000,
u0018621,6-months,trial,2019-06-14 01:57:26.000000,
u0027732,6-months,trial,2019-06-07 16:13:28.000000,
u0004613,6-months,trial,2019-06-24 00:55:59.000000,
u0027892,6-months,trial,2019-06-08 14:37:18.000000,
u0001771,6-months,trial,2019-06-16 13:42:44.000000,
u0014779,6-months,trial,2019-06-19 02:49:38.000000,
u0024569,6-months,trial,2019-06-13 23:17:47.000000,
u0017890,6-months,trial,2019-06-10 22:16:13.000000,
u0020594,6-months,trial,2019-06-07 07:22:26.000000,
u0015363,6-months,trial,2019-06-07 08:28:24.000000,
u0003646,6-months,trial,2019-06-24 05:06:40.000000,
u0016725,6-months,trial,2019-06-20 16:12:14.000000,
u0002326,6-months,trial,2019-06-19 23:42:27.000000,
u0004135,6-months,trial,2019-06-14 23:03:20.000000,
u0027001,6-months,trial,2019-06-17 22:24:36.000000,
u0028674,6-months,trial,2019-06-19 17:55:28.000000,
u0002037,6-months,trial,2019-06-22 03:53:18.000000,
u0026280,6-months,trial,2019-06-14 01:04:02.000000,
u0005143,6-months,trial,2019-06-18 18:48:04.000000,
u0014303,6-months,trial,2019-06-15 14:58:43.000000,
u0028165,12-months,sale,2019-08-05 01:45:28.000000,25.29
u0006239,12-months,sale,2019-08-13 01:40:35.000000,25.2
u0020751,1-month,sale,2019-06-06 18:53:56.000000,4.31
u0025111,6-months,sale,2019-07-01 00:15:07.000000,12.86
u0015761,6-months,sale,2019-06-23 14:50:38.000000,12.06
u0023227,1-month,sale,2019-06-21 03:38:59.000000,4.29
u0006304,12-months,sale,2019-06-14 03:10:18.000000,25.91
u0028168,1-month,sale,2019-06-23 23:03:01.000000,4.3
u0019431,6-months,sale,2019-06-15 02:45:41.000000,12.92
u0014322,lifetime,sale,2019-08-17 00:35:45.000000,100.0
u0014416,6-months,sale,2019-06-29 20:15:15.000000,11.67
u0010643,1-month,sale,2019-06-22 07:52:03.000000,4.3
u0005015,6-months,sale,2019-06-28 02:58:02.000000,14.97
u0015012,12-months,sale,2019-06-08 17:37:06.000000,20.47
u0021548,12-months,sale,2019-06-21 09:29:44.000000,25.79
