user_id,signup_date
u0015668,2019-06-09 20:18:54.413000
u0015669,2019-06-10 00:17:08.831000
u0015670,2019-06-10 04:38:59.572000
u0015671,2019-06-10 12:19:50.036000
u0015672,2019-06-10 13:45:38.331000
u0015673,2019-06-10 18:25:58.992000
u0015674,2019-06-10 21:46:30.198000
u0015675,2019-06-11 01:23:58.245000
u0015676,2019-06-11 09:11:28.525000
u0015677,2019-06-11 11:20:50.684000
u0015678,2019-06-11 16:23:09.440000
u0015679,2019-06-11 19:19:55.498000
u0015680,2019-06-11 21:13:03.942000
u0015681,2019-06-12 01:06:43.779000
u0015682,2019-06-12 04:04:02.993000
u0015683,2019-06-16 00:30:28.092000
u0015684,2019-06-12 14:41:26.037000
u0015685,2019-06-12 19:43:18.753000
u0015686,2019-06-12 21:17:10.583000
u0015687,2019-06-12 22:53:06.577000
u0015688,2019-06-12 23:35:25.581000
u0015689,2019-06-13 06:24:47.541000
u0015690,2019-06-13 11:13:05.833000
u0015691,2019-06-13 15:36:00.134000
u0015692,2019-06-13 17:05:48.093000
u0015693,2019-06-13 22:41:58.965000
u0015694,2019-06-14 06:44:43.320000
u0015695,2019-06-14 12:16:01.154000
u0015696,2019-06-14 18:42:18.760000
u0015697,2019-06-14 22:00:01.664000
u0015698,2019-06-14 22:38:11.232000
u0015699,2019-06-15 01:20:23.427000
u0015700,2019-06-15 09:10:30.640000
u0015701,2019-06-15 14:07:36.914000
u0015702,2019-06-15 15:26:31.264000
u0015703,2019-06-15 17:57:27.274000
u0015704,2019-06-15 18:37:03.267000
u0015705,2019-06-15 20:53:01.212000
u0015706,2019-06-16 00:49:12.074000
u0015707,2019-06-16 02:57:18.123000
u0015708,2019-06-16 05:04:14.115000
u0015709,2019-06-16 10:24:33.063000
u0015710,2019-06-16 12:35:23.704000
u0015711,2019-06-16 14:55:15.883000
u0015712,2019-06-16 15:28:06.941000
u0015713,2019-06-16 17:16:47.419000
u0015714,2019-06-16 22:27:35.627000
u0015715,2019-06-17 00:30:26.360000
u0015716,2019-06-17 05:34:08.283000
u0015717,2019-06-17 13:49:50.651000
u0015718,2019-06-17 15:39:39.769000
u0015719,2019-06-17 18:47:00.240000
u0015720,2019-06-17 21:28:46.305000
u0015721,2019-06-17 23:59:43.830000
u0015722,2019-06-18 05:26:29.611000
u0015723,2019-06-18 08:20:22.652000
u0015724,2019-06-18 11:53:20.285000
u0015725,2019-06-18 14:22:13.770000
u0015726,2019-06-20 21:10:38.992000
u0015727,2019-06-18 23:06:07.600000
u0015728,2019-06-19 01:04:36.276000
u0015729,2019-06-19 14:23:11.008000
u0015730,2019-06-19 12:28:12.686000
u0015731,2019-06-19 19:20:14.321000
u0015732,2019-06-19 20:58:01.196000
u0015733,2019-06-20 04:06:49.887000
u0015734,2019-06-20 07:00:01.406000
u0015735,2019-06-20 12:19:11.233000
u0015736,2019-06-20 16:02:21.233000
u0015737,2019-06-20 18:56:14.512000
u0015738,2019-06-20 20:07:27.328000
u0015739,2019-06-20 23:18:09.446000
u0015740,2019-06-21 02:38:34.748000
u0015741,2019-06-21 05:34:17.883000
u0015742,2019-06-13 22:50:38.821000
u0015743,2019-06-14 01:18:49.531000
u0015744,2019-06-14 08:02:06.390000
u0015745,2019-06-14 14:23:42.331000
u0015746,2019-06-14 15:36:13.523000
u0015747,2019-06-15 05:24:14.493000
u0015748,2019-06-15 06:04:50.516000
u0015749,2019-06-15 07:33:13.697000
u0015750,2019-06-15 11:15:17.930000
u0015751,2019-06-15 13:13:20.877000
u0015752,2019-06-15 14:53:51.134000
u0015753,2019-06-15 16:59:05.971000
u0015754,2019-06-15 19:14:40.652000
u0015755,2019-06-15 22:36:58.199000
u0015756,2019-06-16 02:15:04.731000
u0015757,2019-06-16 04:36:32.147000
u0015758,2019-06-16 07:23:14.651000
u0015759,2019-06-16 10:38:13.832000
u0015760,2019-06-16 13:31:41.625000
u0015761,2019-06-16 14:49:48.924000
u0015762,2019-06-16 15:54:56.535000
u0015763,2019-06-16 18:22:44.364000
u0015764,2019-06-16 22:29:56.133000
u0015765,2019-06-17 00:28:16.189000
u0015766,2019-06-17 03:00:28.129000
u0015767,2019-06-17 10:59:04.114000
u0015768,2019-06-17 17:14:55.531000
u0015769,2019-06-17 19:24:13.015000
u0015770,2019-06-17 20:02:12.921000
u0015771,2019-06-18 02:58:33.958000
u0015772,2019-06-18 09:17:54.029000
u0015773,2019-06-18 11:52:47.674000
u0015774,2019-06-18 14:29:33.490000
u0015775,2019-06-18 18:31:43.409000
u0015776,2019-06-18 22:00:34.854000
u0015777,2019-06-19 00:01:52.687000
u0015778,2019-06-19 01:57:00.220000
u0015779,2019-06-19 04:03:11.090000
u0015780,2019-06-19 10:55:17.514000
u0015781,2019-06-19 16:13:27.034000
u0015782,2019-06-19 17:42:49.553000
u0015783,2019-06-19 19:18:11.140000
u0015784,2019-06-19 21:18:53.537000
u0015785,2019-06-19 22:08:51.450000
u0015786,2019-06-20 02:55:04.639000
u0015787,2019-06-20 10:11:57.693000
u0015788,2019-06-20 13:28:52.365000
u0015789,2019-06-20 15:23:22.974000
u0015790,2019-06-20 18:19:17.273000
u0015791,2019-06-20 21:31:46.312000
u0015792,2019-06-21 07:07:27.091000
u0015793,2019-06-21 09:24:15.834000
u0015794,2019-06-21 14:56:09.076000
u0015795,2019-06-21 17:50:23.247000
u0015796,2019-06-21 21:44:50.689000
u0015797,2019-06-22 02:01:48.967000
u0015798,2019-06-22 05:04:37.220000
u0015799,2019-06-22 07:16:06.428000
u0015800,2019-06-22 11:07:54.934000
u0015801,2019-06-22 17:10:04.489000
u0015802,2019-06-22 19:23:11.925000
u0015803,2019-06-22 23:12:48.006000
u0015804,2019-06-23 01:20:58.635000
u0015805,2019-06-23 04:23:13.218000
u0015806,2019-06-23 07:35:50.283000
u0015807,2019-06-23 11:23:33.513000
u0015808,2019-06-23 15:41:12.182000
u0015809,2019-06-23 18:26:48.519000
u0015810,2019-06-23 23:37:30.609000
u0015811,2019-06-24 08:29:36.542000
u0015812,2019-06-23 08:34:26.873000
u0015813,2019-06-06 13:16:06.131000
u0015814,2019-06-06 19:20:42.957000
u0015815,2019-06-06 21:39:06.002000
u0015816,2019-06-06 22:50:27.685000
u0015817,2019-06-07 08:50:52.885000
u0015818,2019-06-07 15:32:03.867000
u0015819,2019-06-07 21:10:20.602000
u0015820,2019-06-08 00:03:22.718000
u0015821,2019-06-08 01:31:59.456000
u0015822,2019-06-08 06:47:43.186000
u0015823,2019-06-08 13:09:27.838000
u0015824,2019-06-08 14:44:39.427000
u0015825,2019-06-08 16:20:26.270000
u0015826,2019-06-08 19:05:28.060000
u0015827,2019-06-09 16:28:26.276000
u0015828,2019-06-08 21:38:38.105000
u0015829,2019-06-09 02:29:55.200000
u0015830,2019-06-09 04:52:42.592000
u0015831,2019-06-09 08:59:27.028000
u0015832,2019-06-09 13:48:25.006000
u0015833,2019-06-09 16:02:58.603000
u0015834,2019-06-09 18:16:02.137000
u0015835,2019-06-09 20:12:09.214000
u0015836,2019-06-09 23:57:47.677000
u0015837,2019-06-10 05:05:29.221000
u0015838,2019-06-10 11:55:33.343000
u0015839,2019-06-10 19:55:54.100000
u0015840,2019-06-10 20:33:18.568000
u0015841,2019-06-11 13:47:49.526000
u0015842,2019-06-11 01:26:26.682000
u0015843,2019-06-11 04:42:09.061000
u0015844,2019-06-11 11:08:33.307000
u0015845,2019-06-11 15:08:44.766000
u0015846,2019-06-11 17:07:07.143000
u0015847,2019-06-11 19:18:05.834000
u0015848,2019-06-11 20:57:07.112000
u0015849,2019-06-11 22:24:21.638000
u0015850,2019-06-11 23:45:50.286000
u0015851,2019-06-12 06:25:21.982000
u0015852,2019-06-12 13:24:58.406000
u0015853,2019-06-12 19:42:38.050000
u0015854,2019-06-12 21:40:48.570000
u0015855,2019-06-12 23:39:58.220000
u0015856,2019-06-13 05:29:48.529000
u0015857,2019-06-13 12:43:51.748000
u0015858,2019-06-13 17:24:05.166000
u0015859,2019-06-13 20:43:51.652000
u0015860,2019-06-13 22:13:43.329000
u0015861,2019-06-14 01:54:33.014000
u0015862,2019-06-14 07:12:18.596000
u0015863,2019-06-14 12:00:05.615000
u0015864,2019-06-15 02:34:02.088000
u0015865,2019-06-14 23:03:20.788000
u0015866,2019-06-15 01:07:24.843000
u0015867,2019-06-15 05:13:29.851000
u0015868,2019-06-15 08:56:14.583000
u0015869,2019-06-15 10:44:33.476000
u0015870,2019-06-15 12:43:44.044000
u0015871,2019-06-15 15:12:37.227000
u0015872,2019-06-15 19:27:14.556000
u0015873,2019-06-16 00:07:10.001000
u0015874,2019-06-16 14:42:11.627000
u0015875,2019-06-16 07:44:13.366000
u0015876,2019-06-16 10:34:30.108000
u0015877,2019-06-16 16:25:54.026000
u0015878,2019-06-16 17:06:22.270000
u0015879,2019-06-16 19:43:45.726000
u0015880,2019-06-16 23:39:52.436000
u0015881,2019-06-17 01:23:33.631000
u0015882,2019-06-17 08:51:09.973000
u0015883,2019-06-17 09:43:49.034000
u0015884,2019-06-17 16:27:18.425000
u0015885,2019-06-17 17:58:38.328000
u0015886,2019-06-17 23:32:25.743000
u0015887,2019-06-18 02:33:12.686000
u0015888,2019-06-18 12:57:12.035000
u0015889,2019-06-18 16:37:45.168000
u0015890,2019-06-18 17:58:22.527000
u0015891,2019-06-18 21:03:20.510000
u0015892,2019-06-19 01:58:49.974000
u0015893,2019-06-19 03:50:16.257000
u0015894,2019-06-19 08:55:34.174000
u0015895,2019-06-19 14:47:08.277000
u0015896,2019-06-19 19:31:03.411000
u0015897,2019-06-19 20:57:29.033000
u0015898,2019-06-20 03:58:31.552000
u0015899,2019-06-20 10:57:32.155000
u0015900,2019-06-20 16:39:21.026000
u0015901,2019-06-17 21:55:36.646000
u0015902,2019-06-18 01:41:44.585000
u0015903,2019-06-18 09:11:52.347000
u0015904,2019-06-18 12:13:04.477000
u0015905,2019-06-18 17:49:19.433000
u0015906,2019-06-18 20:18:52.503000
u0015907,2019-06-18 21:56:22.704000
u0015908,2019-06-19 00:23:02.610000
u0015909,2019-06-19 02:39:56.053000
u0015910,2019-06-19 09:07:38.368000
u0015911,2019-06-19 22:46:11.630000
u0015912,2019-06-19 17:58:42.336000
u0015913,2019-06-19 23:05:53.433000
u0015914,2019-06-20 01:43:56.786000
u0015915,2019-06-20 11:40:20.263000
u0015916,2019-06-20 15:45:48.712000
u0015917,2019-06-20 19:20:55.208000
u0015918,2019-06-20 20:23:47.155000
u0015919,2019-06-21 00:36:01.854000
u0015920,2019-06-21 05:37:45.947000
u0015921,2019-06-21 09:11:27.245000
u0015922,2019-06-21 12:29:21.701000
u0015923,2019-06-21 16:22:29.657000
u0015924,2019-06-21 18:53:03.980000
u0015925,2019-06-22 00:46:25.706000
u0015926,2019-06-22 05:32:09.853000
u0015927,2019-06-22 08:49:23.431000
u0015928,2019-06-24 03:39:09.285000
u0015929,2019-06-22 18:02:59.389000
u0015930,2019-06-22 21:49:07.184000
u0015931,2019-06-23 00:42:16.928000
u0015932,2019-06-23 07:22:45.781000
u0015933,2019-06-23 14:34:26.746000
u0015934,2019-06-23 16:53:02.943000
u0015935,2019-06-23 19:55:33.527000
u0015936,2019-06-23 23:51:46.389000
u0015937,2019-06-24 06:00:43.687000
u0015938,2019-06-23 01:35:54.087000
u0015939,2019-06-06 10:40:43.727000
u0015940,2019-06-06 15:29:00.391000
u0015941,2019-06-06 17:48:12.670000
u0015942,2019-06-06 22:24:50.223000
u0015943,2019-06-07 02:26:50.711000
u0015944,2019-06-07 10:52:38.416000
u0015945,2019-06-07 17:14:42.988000
u0015946,2019-06-07 22:04:18.587000
u0015947,2019-06-08 00:43:52.386000
u0015948,2019-06-08 03:11:57.530000
u0015949,2019-06-08 06:42:03.055000
u0015950,2019-06-08 11:40:38.812000
u0015951,2019-06-08 15:31:27.324000
u0015952,2019-06-08 20:05:55.854000
u0015953,2019-06-08 23:06:44.918000
u0015954,2019-06-09 05:08:05.597000
u0015955,2019-06-09 08:39:38.810000
u0015956,2019-06-09 10:50:17.347000
u0015957,2019-06-09 13:40:57.714000
u0015958,2019-06-09 16:04:34.753000
u0015959,2019-06-09 18:20:49.937000
u0015960,2019-06-09 20:01:14.970000
u0015961,2019-06-10 00:16:17.960000
u0015962,2019-06-10 04:56:56.178000
u0015963,2019-06-10 12:26:37.832000
u0015964,2019-06-10 14:54:58.832000
u0015965,2019-06-10 17:22:26.037000
u0015966,2019-06-10 19:32:32.372000
u0015967,2019-06-10 23:04:02.479000
u0015968,2019-06-11 05:26:58.987000
u0015969,2019-06-11 09:00:49.074000
u0015970,2019-06-11 12:37:16.020000
u0015971,2019-06-11 15:03:43.533000
u0015972,2019-06-11 18:10:57.379000
u0015973,2019-06-11 20:13:50.023000
u0015974,2019-06-12 01:07:33.294000
u0015975,2019-06-12 03:19:53.680000
u0015976,2019-06-12 05:47:14.533000
u0015977,2019-06-12 08:23:47.714000
u0015978,2019-06-12 13:41:17.734000
u0015979,2019-06-12 16:44:33.317000
u0015980,2019-06-12 18:34:37.122000
u0015981,2019-06-12 20:19:30.552000
u0015982,2019-06-12 21:22:10.555000
u0015983,2019-06-13 01:04:04.527000
u0015984,2019-06-13 05:01:31.058000
u0015985,2019-06-13 15:54:59.573000
u0015986,2019-06-13 17:46:41.563000
u0015987,2019-06-13 20:18:18.642000
u0015988,2019-06-14 00:52:48.727000
u0015989,2019-06-14 06:05:42.467000
u0015990,2019-06-14 13:11:40.791000
u0015991,2019-06-14 15:03:00.688000
u0015992,2019-06-14 16:26:44.437000
u0015993,2019-06-14 18:41:36.416000
u0015994,2019-06-14 20:58:34.243000
u0015995,2019-06-14 22:09:39.773000
u0015996,2019-06-15 02:05:59.729000
u0015997,2019-06-15 15:29:07.521000
u0015998,2019-06-15 14:35:42.400000
u0015999,2019-06-15 17:03:40.877000
u0016000,2019-06-15 21:07:59.144000
u0016001,2019-06-16 00:43:09.414000
u0016002,2019-06-16 03:32:06.569000
u0016003,2019-06-16 14:10:54.933000
u0016004,2019-06-16 15:15:10.045000
u0016005,2019-06-16 19:14:57.516000
u0016006,2019-06-16 21:02:12.755000
u0016007,2019-06-17 00:44:30.544000
u0016008,2019-06-17 01:55:31.746000
u0016009,2019-06-17 06:58:56.424000
u0016010,2019-06-17 11:02:26.491000
u0016011,2019-06-17 14:44:48.128000
u0016012,2019-06-17 16:33:10.016000
u0016013,2019-06-17 18:05:37.630000
u0016014,2019-06-17 20:40:54.330000
u0016015,2019-06-18 01:18:37.949000
u0016016,2019-06-18 03:03:29.949000
u0016017,2019-06-18 07:53:36.732000
u0016018,2019-06-18 14:19:28.369000
u0016019,2019-06-18 18:52:26.226000
u0016020,2019-06-18 22:01:32.107000
u0016021,2019-06-19 01:59:41.289000
u0016022,2019-06-19 07:49:51.325000
u0016023,2019-06-19 16:44:28.626000
u0016024,2019-06-19 19:50:10.151000
u0016025,2019-06-19 22:10:36.369000
u0016026,2019-06-20 03:31:36.270000
u0016027,2019-06-20 09:21:24.273000
u0016028,2019-06-20 12:35:04.528000
u0016029,2019-06-20 15:40:44.632000
u0016030,2019-06-20 15:54:15.573000
u0016031,2019-06-20 19:52:09.971000
u0016032,2019-06-20 22:58:38.244000
u0016033,2019-06-21 03:23:08.556000
u0016034,2019-06-21 10:50:49.117000
u0016035,2019-06-21 13:00:37.480000
u0016036,2019-06-21 17:07:02.731000
u0016037,2019-06-21 21:23:54.285000
u0016038,2019-06-21 23:30:48.829000
u0016039,2019-06-22 05:28:58.155000
u0016040,2019-06-22 08:16:51.068000
u0016041,2019-06-22 13:43:46.515000
u0016042,2019-06-22 16:50:48.771000
u0016043,2019-06-22 18:20:16.374000
u0016044,2019-06-22 21:08:19.618000
u0016045,2019-06-22 23:45:29.170000
u0016046,2019-06-23 09:09:54.959000
u0016047,2019-06-23 11:39:55.171000
u0016048,2019-06-23 13:18:02.423000
u0016049,2019-06-23 16:15:56.893000
u0016050,2019-06-23 20:40:00.532000
u0016051,2019-06-23 22:05:32.472000
u0016052,2019-06-23 23:42:02.287000
u0016053,2019-06-07 18:21:51.057000
u0016054,2019-06-18 00:22:00.045000
u0016055,2019-06-06 17:11:35.893000
u0016056,2019-06-06 20:11:46.586000
u0016057,2019-06-07 01:52:47.501000
u0016058,2019-06-07 06:49:08.417000
u0016059,2019-06-07 12:28:37.988000
u0016060,2019-06-22 20:29:57.044000
u0016061,2019-06-22 22:02:42.092000
u0016062,2019-06-23 00:39:48.273000
u0016063,2019-06-23 03:17:57.916000
u0016064,2019-06-23 09:32:40.361000
u0016065,2019-06-23 13:14:25.194000
u0016066,2019-06-23 18:31:39.683000
u0016067,2019-06-23 20:20:24.868000
u0016068,2019-06-24 00:15:11.161000
u0016069,2019-06-24 01:53:58.693000
u0016070,2019-06-10 00:26:36.424000
u0016071,2019-06-15 15:24:24.545000
u0016072,2019-06-23 19:31:53.994000
u0016073,2019-06-06 16:28:42.687000
u0016074,2019-06-06 23:35:30.362000
u0016075,2019-06-07 04:02:10.461000
u0016076,2019-06-07 09:35:47.428000
u0016077,2019-06-07 12:44:46.402000
u0016078,2019-06-07 14:36:59.776000
u0016079,2019-06-07 18:20:11.262000
u0016080,2019-06-07 20:52:31.958000
u0016081,2019-06-08 00:31:20.772000
u0016082,2019-06-08 05:54:47.292000
u0016083,2019-06-08 11:04:02.995000
u0016084,2019-06-08 15:26:23.236000
u0016085,2019-06-08 19:51:07.367000
u0016086,2019-06-08 22:46:27.499000
u0016087,2019-06-09 02:31:38.312000
u0016088,2019-06-09 08:13:10.002000
u0016089,2019-06-09 10:45:26.007000
u0016090,2019-06-09 12:16:47.620000
u0016091,2019-06-09 14:19:17.602000
u0016092,2019-06-09 15:39:12.223000
u0016093,2019-06-09 20:10:31.770000
u0016094,2019-06-10 00:07:01.415000
u0016095,2019-06-10 08:23:20.931000
u0016096,2019-06-10 13:06:15.921000
u0016097,2019-06-10 15:14:32.505000
u0016098,2019-06-10 17:43:58.134000
u0016099,2019-06-10 23:01:06.370000
u0016100,2019-06-11 09:46:50.984000
u0016101,2019-06-11 14:09:12.877000
u0016102,2019-06-11 18:57:05.904000
u0016103,2019-06-11 21:17:36.099000
u0016104,2019-06-12 10:47:00.843000
u0016105,2019-06-12 16:38:30.789000
u0016106,2019-06-12 18:11:09.299000
u0016107,2019-06-12 19:43:36.771000
u0016108,2019-06-13 00:59:05.586000
u0016109,2019-06-13 03:47:21.966000
u0016110,2019-06-13 05:45:08.483000
u0016111,2019-06-13 16:22:25.444000
u0016112,2019-06-13 19:34:08.896000
u0016113,2019-06-13 21:54:39.502000
u0016114,2019-06-14 03:28:28.755000
u0016115,2019-06-14 16:27:55.521000
u0016116,2019-06-14 23:54:55.183000
u0016117,2019-06-15 06:51:35.783000
u0016118,2019-06-15 09:54:25.563000
u0016119,2019-06-15 12:41:05.541000
u0016120,2019-06-15 17:34:30.575000
u0016121,2019-06-15 19:32:27.831000
u0016122,2019-06-15 23:19:36.489000
u0016123,2019-06-16 02:54:29.999000
u0016124,2019-06-16 09:48:56.729000
u0016125,2019-06-16 10:55:53.468000
u0016126,2019-06-16 13:12:52.722000
u0016127,2019-06-16 15:49:38.127000
u0016128,2019-06-16 18:34:16.506000
u0016129,2019-06-16 20:02:43.791000
u0016130,2019-06-16 21:18:53.126000
u0016131,2019-06-17 00:55:02.432000
u0016132,2019-06-17 10:18:02.747000
u0016133,2019-06-17 12:47:26.524000
u0016134,2019-06-17 14:59:16.113000
u0016135,2019-06-17 17:43:23.528000
u0016136,2019-06-17 20:37:49.718000
u0016137,2019-06-17 21:48:11.396000
u0016138,2019-06-17 23:56:24.440000
u0016139,2019-06-18 04:01:37.578000
u0016140,2019-06-18 10:11:49.367000
u0016141,2019-06-18 15:08:48.135000
u0016142,2019-06-18 17:30:10.625000
u0016143,2019-06-18 19:37:31.383000
u0016144,2019-06-18 23:18:30.540000
u0016145,2019-06-19 00:13:28.279000
u0016146,2019-06-19 04:13:00.606000
u0016147,2019-06-19 10:44:05.735000
u0016148,2019-06-19 11:40:19.886000
u0016149,2019-06-19 14:55:05.709000
u0016150,2019-06-19 16:49:18.883000
u0016151,2019-06-19 18:55:50.365000
u0016152,2019-06-19 20:10:22.608000
u0016153,2019-06-19 22:56:26.844000
u0016154,2019-06-20 02:14:43.252000
u0016155,2019-06-20 09:31:24.640000
u0016156,2019-06-20 12:21:13.379000
u0016157,2019-06-20 14:53:18.002000
u0016158,2019-06-20 16:40:27.891000
u0016159,2019-06-20 19:15:09.189000
u0016160,2019-06-20 21:55:19.245000
u0016161,2019-06-21 00:35:36.016000
u0016162,2019-06-21 02:24:45.270000
u0016163,2019-06-21 11:19:08.512000
u0016164,2019-06-21 15:49:02.965000
u0016165,2019-06-21 18:30:37.759000
u0016166,2019-06-21 19:59:58.545000
u0016167,2019-06-21 23:43:54.739000
u0016168,2019-06-22 04:49:53.694000
u0016169,2019-06-22 14:10:49.979000
u0016170,2019-06-22 13:44:20.229000
u0016171,2019-06-22 19:37:00.932000
u0016172,2019-06-22 22:18:42.348000
u0016173,2019-06-23 09:55:30.901000
u0016174,2019-06-23 16:29:17.507000
u0016175,2019-06-23 18:08:29.372000
u0016176,2019-06-23 20:11:52.436000
u0016177,2019-06-23 22:07:36.081000
u0016178,2019-06-24 00:11:29.850000
u0016179,2019-06-24 02:40:31.626000
u0016180,2019-06-24 09:41:41.966000
u0016181,2019-06-21 04:40:02.755000
u0016182,2019-06-08 05:56:27.004000
u0016183,2019-06-06 14:09:03.508000
u0016184,2019-06-06 17:58:11.748000
u0016185,2019-06-06 22:46:30.417000
u0016186,2019-06-07 02:03:52.452000
u0016187,2019-06-07 07:49:20.903000
u0016188,2019-06-07 14:24:36.886000
u0016189,2019-06-07 18:59:14.556000
u0016190,2019-06-07 19:59:58.456000
u0016191,2019-06-07 22:07:53.253000
u0016192,2019-06-08 01:03:27.038000
u0016193,2019-06-08 03:03:14.977000
u0016194,2019-06-08 07:43:49.479000
u0016195,2019-06-08 10:18:02.825000
u0016196,2019-06-08 13:56:54.295000
u0016197,2019-06-08 19:14:25.668000
u0016198,2019-06-08 23:12:56.099000
u0016199,2019-06-09 02:31:16.537000
u0016200,2019-06-09 08:48:24.008000
u0016201,2019-06-09 12:26:38.366000
u0016202,2019-06-09 14:41:53.996000
u0016203,2019-06-09 17:32:50.239000
u0016204,2019-06-09 20:21:38.354000
u0016205,2019-06-09 23:59:27.487000
u0016206,2019-06-10 09:33:22.732000
u0016207,2019-06-10 12:17:21.358000
u0016208,2019-06-10 17:37:51.047000
u0016209,2019-06-10 22:29:09.137000
u0016210,2019-06-11 00:08:49.191000
u0016211,2019-06-11 07:52:00.056000
u0016212,2019-06-11 15:07:01.486000
u0016213,2019-06-11 19:14:06.578000
u0016214,2019-06-11 20:49:11.278000
u0016215,2019-06-12 07:26:35.990000
u0016216,2019-06-12 15:21:09.111000
u0016217,2019-06-12 18:28:40.932000
u0016218,2019-06-12 22:28:31.848000
u0016219,2019-06-17 16:39:39.781000
u0016220,2019-06-17 19:18:41.623000
u0016221,2019-06-17 21:26:32.184000
u0016222,2019-06-18 01:50:34.395000
u0016223,2019-06-18 11:43:50.466000
u0016224,2019-06-18 14:33:25.222000
u0016225,2019-06-18 17:22:58.614000
u0016226,2019-06-18 19:58:23.206000
u0016227,2019-06-18 21:56:59.368000
u0016228,2019-06-19 02:26:04.317000
u0016229,2019-06-19 04:52:13.771000
u0016230,2019-06-19 17:14:23.977000
u0016231,2019-06-19 19:05:48.490000
u0016232,2019-06-19 22:10:24.074000
u0016233,2019-06-20 00:40:30.939000
u0016234,2019-06-20 05:22:15.916000
u0016235,2019-06-20 09:35:32.218000
u0016236,2019-06-20 12:18:27.327000
u0016237,2019-06-20 16:07:13.528000
u0016238,2019-06-20 19:04:44.353000
u0016239,2019-06-20 22:38:32.201000
u0016240,2019-06-21 00:44:36.468000
u0016241,2019-06-21 01:50:23.145000
u0016242,2019-06-21 09:48:52.123000
u0016243,2019-06-21 14:04:41.010000
u0016244,2019-06-21 15:21:21.954000
u0016245,2019-06-21 17:51:50.426000
u0016246,2019-06-21 22:51:04.844000
u0016247,2019-06-22 02:36:04.833000
u0016248,2019-06-22 08:02:22.944000
u0016249,2019-06-22 09:50:41.327000
u0016250,2019-06-22 15:56:30.907000
u0016251,2019-06-22 21:01:46.797000
u0016252,2019-06-23 00:57:39.426000
u0016253,2019-06-23 02:44:35.462000
u0016254,2019-06-23 12:24:03.392000
u0016255,2019-06-23 13:32:58.674000
u0016256,2019-06-23 18:14:23.234000
u0016257,2019-06-23 21:29:45.521000
u0016258,2019-06-24 02:11:01.013000
u0016259,2019-06-24 06:07:05.206000
u0016260,2019-06-24 13:36:47.157000
u0016261,2019-06-06 12:28:01.851000
u0016262,2019-06-06 14:59:02.732000
u0016263,2019-06-06 17:01:08.061000
u0016264,2019-06-06 17:15:36.289000
u0016265,2019-06-06 22:41:57.575000
u0016266,2019-06-07 11:24:21.604000
u0016267,2019-06-07 16:20:14.186000
u0016268,2019-06-07 21:05:47.743000
u0016269,2019-06-07 23:17:27.238000
u0016270,2019-06-08 03:13:19.321000
u0016271,2019-06-08 10:18:42.805000
u0016272,2019-06-08 13:43:52.794000
u0016273,2019-06-08 18:19:06.095000
u0016274,2019-06-08 20:04:14.497000
u0016275,2019-06-08 21:50:46.818000
u0016276,2019-06-09 04:19:16.614000
u0016277,2019-06-09 05:13:54.036000
u0016278,2019-06-09 08:22:27.617000
u0016279,2019-06-09 09:50:31.663000
u0016280,2019-06-09 17:18:03.277000
u0016281,2019-06-09 18:21:57.491000
u0016282,2019-06-09 20:19:42.711000
u0016283,2019-06-09 21:40:33.726000
u0016284,2019-06-10 00:02:58.483000
u0016285,2019-06-19 12:20:52.761000
u0016286,2019-06-10 07:07:55.497000
u0016287,2019-06-10 13:36:28.300000
u0016288,2019-06-10 15:04:25.015000
u0016289,2019-06-10 18:21:16.530000
u0016290,2019-06-10 19:39:43.646000
u0016291,2019-06-10 22:01:00.059000
u0016292,2019-06-11 01:50:12.799000
u0016293,2019-06-11 04:18:29.178000
u0016294,2019-06-11 16:09:13.027000
u0016295,2019-06-11 18:52:47.115000
u0016296,2019-06-11 19:52:04.525000
u0016297,2019-06-11 23:52:12.076000
u0016298,2019-06-12 03:36:47.447000
u0016299,2019-06-12 05:46:58.612000
u0016300,2019-06-12 16:51:15.863000
u0016301,2019-06-12 20:12:55.124000
u0016302,2019-06-12 23:20:33.640000
u0016303,2019-06-13 03:35:28.521000
u0016304,2019-06-13 10:15:14.555000
u0016305,2019-06-13 14:55:52.636000
u0016306,2019-06-13 18:46:21.070000
u0016307,2019-06-13 21:49:18.881000
u0016308,2019-06-14 00:43:21.792000
u0016309,2019-06-14 05:05:39.017000
u0016310,2019-06-14 09:32:05.886000
u0016311,2019-06-14 18:13:30.088000
u0016312,2019-06-14 20:33:49.115000
u0016313,2019-06-14 23:34:28.586000
u0016314,2019-06-15 01:05:29.123000
u0016315,2019-06-15 07:51:00.708000
u0016316,2019-06-15 12:02:38.051000
u0016317,2019-06-15 13:34:08.008000
u0016318,2019-06-15 17:09:09.440000
u0016319,2019-06-15 19:53:14.076000
u0016320,2019-06-15 23:58:18.514000
u0016321,2019-06-16 04:26:54.607000
u0016322,2019-06-16 08:09:50.375000
u0016323,2019-06-16 13:07:37.293000
u0016324,2019-06-16 18:41:46.497000
u0016325,2019-06-16 21:14:11.718000
u0016326,2019-06-17 01:07:13.488000
u0016327,2019-06-17 04:22:16.983000
u0016328,2019-06-17 08:56:58.024000
u0016329,2019-06-17 16:54:14.435000
u0016330,2019-06-17 18:40:35.738000
u0016331,2019-06-17 21:32:15.432000
u0016332,2019-06-17 23:32:35.263000
u0016333,2019-06-18 04:01:05.400000
